"web_x","web_y","popdens"
-9990823.1848889,3699539.20909658,12
-9970823.1848889,3699539.20909658,12
-9950823.1848889,3699539.20909658,13
-9930823.1848889,3699539.20909658,12
-9910823.1848889,3699539.20909658,11
-9890823.1848889,3699539.20909658,6
-9870823.1848889,3699539.20909658,6
-9850823.1848889,3699539.20909658,6
-9830823.1848889,3699539.20909658,6
-9810823.1848889,3699539.20909658,6
-9790823.1848889,3699539.20909658,17
-9770823.1848889,3699539.20909658,17
-9750823.1848889,3699539.20909658,8
-9730823.1848889,3699539.20909658,21
-9710823.1848889,3699539.20909658,8
-9690823.1848889,3699539.20909658,14
-9670823.1848889,3699539.20909658,14
-9650823.1848889,3699539.20909658,4
-9630823.1848889,3699539.20909658,9
-9610823.1848889,3699539.20909658,8
-9590823.1848889,3699539.20909658,8
-9570823.1848889,3699539.20909658,11
-9550823.1848889,3699539.20909658,19
-9530823.1848889,3699539.20909658,17
-9510823.1848889,3699539.20909658,9
-9490823.1848889,3699539.20909658,9
-9470823.1848889,3699539.20909658,4
-9450823.1848889,3699539.20909658,11
-9430823.1848889,3699539.20909658,4
-9410823.1848889,3699539.20909658,4
-9390823.1848889,3699539.20909658,4
-9370823.1848889,3699539.20909658,53
-9350823.1848889,3699539.20909658,29
-9330823.1848889,3699539.20909658,10
-9310823.1848889,3699539.20909658,10
-9290823.1848889,3699539.20909658,230
-9270823.1848889,3699539.20909658,13
-9250823.1848889,3699539.20909658,9
-9230823.1848889,3699539.20909658,56
-9210823.1848889,3699539.20909658,56
-9190823.1848889,3699539.20909658,11
-9170823.1848889,3699539.20909658,8
-9150823.1848889,3699539.20909658,6
-9130823.1848889,3699539.20909658,5
-9110823.1848889,3699539.20909658,5
-9090823.1848889,3699539.20909658,4
-9070823.1848889,3699539.20909658,8
-9050823.1848889,3699539.20909658,11
-10170823.1848889,3719539.20909658,6
-10150823.1848889,3719539.20909658,6
-10130823.1848889,3719539.20909658,41
-10110823.1848889,3719539.20909658,5
-10090823.1848889,3719539.20909658,6
-10070823.1848889,3719539.20909658,11
-10050823.1848889,3719539.20909658,11
-10030823.1848889,3719539.20909658,16
-10010823.1848889,3719539.20909658,15
-9990823.1848889,3719539.20909658,16
-9970823.1848889,3719539.20909658,16
-9950823.1848889,3719539.20909658,15
-9930823.1848889,3719539.20909658,28
-9910823.1848889,3719539.20909658,32
-9890823.1848889,3719539.20909658,7
-9870823.1848889,3719539.20909658,7
-9850823.1848889,3719539.20909658,8
-9830823.1848889,3719539.20909658,6
-9810823.1848889,3719539.20909658,6
-9790823.1848889,3719539.20909658,7
-9770823.1848889,3719539.20909658,7
-9750823.1848889,3719539.20909658,7
-9730823.1848889,3719539.20909658,4
-9710823.1848889,3719539.20909658,3
-9690823.1848889,3719539.20909658,3
-9670823.1848889,3719539.20909658,3
-9650823.1848889,3719539.20909658,6
-9630823.1848889,3719539.20909658,9
-9610823.1848889,3719539.20909658,12
-9590823.1848889,3719539.20909658,12
-9570823.1848889,3719539.20909658,10
-9550823.1848889,3719539.20909658,16
-9530823.1848889,3719539.20909658,8
-9510823.1848889,3719539.20909658,8
-9490823.1848889,3719539.20909658,8
-9470823.1848889,3719539.20909658,9
-9450823.1848889,3719539.20909658,10
-9430823.1848889,3719539.20909658,4
-9410823.1848889,3719539.20909658,15
-9390823.1848889,3719539.20909658,15
-9370823.1848889,3719539.20909658,40
-9350823.1848889,3719539.20909658,7
-9330823.1848889,3719539.20909658,19
-9310823.1848889,3719539.20909658,19
-9290823.1848889,3719539.20909658,7
-9270823.1848889,3719539.20909658,115
-9250823.1848889,3719539.20909658,6
-9230823.1848889,3719539.20909658,5
-9210823.1848889,3719539.20909658,5
-9190823.1848889,3719539.20909658,12
-9170823.1848889,3719539.20909658,46
-9150823.1848889,3719539.20909658,5
-9130823.1848889,3719539.20909658,7
-9110823.1848889,3719539.20909658,7
-9090823.1848889,3719539.20909658,8
-9070823.1848889,3719539.20909658,7
-9050823.1848889,3719539.20909658,18
-10150823.1848889,3739539.20909658,6
-10130823.1848889,3739539.20909658,41
-10110823.1848889,3739539.20909658,5
-10090823.1848889,3739539.20909658,6
-10070823.1848889,3739539.20909658,11
-10050823.1848889,3739539.20909658,11
-10030823.1848889,3739539.20909658,16
-10010823.1848889,3739539.20909658,15
-9990823.1848889,3739539.20909658,16
-9970823.1848889,3739539.20909658,16
-9950823.1848889,3739539.20909658,15
-9930823.1848889,3739539.20909658,28
-9910823.1848889,3739539.20909658,32
-9890823.1848889,3739539.20909658,7
-9870823.1848889,3739539.20909658,7
-9850823.1848889,3739539.20909658,8
-9830823.1848889,3739539.20909658,6
-9810823.1848889,3739539.20909658,6
-9790823.1848889,3739539.20909658,7
-9770823.1848889,3739539.20909658,7
-9750823.1848889,3739539.20909658,7
-9730823.1848889,3739539.20909658,4
-9710823.1848889,3739539.20909658,3
-9690823.1848889,3739539.20909658,3
-9670823.1848889,3739539.20909658,3
-9650823.1848889,3739539.20909658,6
-9630823.1848889,3739539.20909658,9
-9610823.1848889,3739539.20909658,12
-9590823.1848889,3739539.20909658,12
-9570823.1848889,3739539.20909658,10
-9550823.1848889,3739539.20909658,16
-9530823.1848889,3739539.20909658,8
-9510823.1848889,3739539.20909658,8
-9490823.1848889,3739539.20909658,8
-9470823.1848889,3739539.20909658,9
-9450823.1848889,3739539.20909658,10
-9430823.1848889,3739539.20909658,4
-9410823.1848889,3739539.20909658,15
-9390823.1848889,3739539.20909658,15
-9370823.1848889,3739539.20909658,40
-9350823.1848889,3739539.20909658,7
-9330823.1848889,3739539.20909658,19
-9310823.1848889,3739539.20909658,19
-9290823.1848889,3739539.20909658,7
-9270823.1848889,3739539.20909658,115
-9250823.1848889,3739539.20909658,6
-9230823.1848889,3739539.20909658,5
-9210823.1848889,3739539.20909658,5
-9190823.1848889,3739539.20909658,12
-9170823.1848889,3739539.20909658,46
-9150823.1848889,3739539.20909658,5
-9130823.1848889,3739539.20909658,7
-9110823.1848889,3739539.20909658,7
-9090823.1848889,3739539.20909658,8
-9070823.1848889,3739539.20909658,7
-9050823.1848889,3739539.20909658,18
-10130823.1848889,3759539.20909658,12
-10110823.1848889,3759539.20909658,5
-10090823.1848889,3759539.20909658,6
-10070823.1848889,3759539.20909658,58
-10050823.1848889,3759539.20909658,58
-10030823.1848889,3759539.20909658,11
-10010823.1848889,3759539.20909658,56
-9990823.1848889,3759539.20909658,14
-9970823.1848889,3759539.20909658,14
-9950823.1848889,3759539.20909658,13
-9930823.1848889,3759539.20909658,18
-9910823.1848889,3759539.20909658,12
-9890823.1848889,3759539.20909658,10
-9870823.1848889,3759539.20909658,10
-9850823.1848889,3759539.20909658,5
-9830823.1848889,3759539.20909658,7
-9810823.1848889,3759539.20909658,8
-9790823.1848889,3759539.20909658,9
-9770823.1848889,3759539.20909658,9
-9750823.1848889,3759539.20909658,9
-9730823.1848889,3759539.20909658,10
-9710823.1848889,3759539.20909658,7
-9690823.1848889,3759539.20909658,3
-9670823.1848889,3759539.20909658,3
-9650823.1848889,3759539.20909658,3
-9630823.1848889,3759539.20909658,9
-9610823.1848889,3759539.20909658,8
-9590823.1848889,3759539.20909658,8
-9570823.1848889,3759539.20909658,6
-9550823.1848889,3759539.20909658,5
-9530823.1848889,3759539.20909658,6
-9510823.1848889,3759539.20909658,9
-9490823.1848889,3759539.20909658,9
-9470823.1848889,3759539.20909658,7
-9450823.1848889,3759539.20909658,4
-9430823.1848889,3759539.20909658,5
-9410823.1848889,3759539.20909658,4
-9390823.1848889,3759539.20909658,4
-9370823.1848889,3759539.20909658,14
-9350823.1848889,3759539.20909658,9
-9330823.1848889,3759539.20909658,81
-9310823.1848889,3759539.20909658,81
-9290823.1848889,3759539.20909658,8
-9270823.1848889,3759539.20909658,7
-9250823.1848889,3759539.20909658,5
-9230823.1848889,3759539.20909658,15
-9210823.1848889,3759539.20909658,15
-9190823.1848889,3759539.20909658,15
-9170823.1848889,3759539.20909658,8
-9150823.1848889,3759539.20909658,18
-9130823.1848889,3759539.20909658,15
-9110823.1848889,3759539.20909658,15
-9090823.1848889,3759539.20909658,38
-9070823.1848889,3759539.20909658,24
-9050823.1848889,3759539.20909658,71
-9030823.1848889,3759539.20909658,71
-10130823.1848889,3779539.20909658,15
-10110823.1848889,3779539.20909658,17
-10090823.1848889,3779539.20909658,13
-10070823.1848889,3779539.20909658,62
-10050823.1848889,3779539.20909658,62
-10030823.1848889,3779539.20909658,53
-10010823.1848889,3779539.20909658,12
-9990823.1848889,3779539.20909658,6
-9970823.1848889,3779539.20909658,6
-9950823.1848889,3779539.20909658,6
-9930823.1848889,3779539.20909658,5
-9910823.1848889,3779539.20909658,5
-9890823.1848889,3779539.20909658,14
-9870823.1848889,3779539.20909658,14
-9850823.1848889,3779539.20909658,5
-9830823.1848889,3779539.20909658,7
-9810823.1848889,3779539.20909658,7
-9790823.1848889,3779539.20909658,8
-9770823.1848889,3779539.20909658,8
-9750823.1848889,3779539.20909658,4
-9730823.1848889,3779539.20909658,4
-9710823.1848889,3779539.20909658,6
-9690823.1848889,3779539.20909658,2
-9670823.1848889,3779539.20909658,2
-9650823.1848889,3779539.20909658,8
-9630823.1848889,3779539.20909658,9
-9610823.1848889,3779539.20909658,13
-9590823.1848889,3779539.20909658,13
-9570823.1848889,3779539.20909658,5
-9550823.1848889,3779539.20909658,16
-9530823.1848889,3779539.20909658,5
-9510823.1848889,3779539.20909658,6
-9490823.1848889,3779539.20909658,6
-9470823.1848889,3779539.20909658,6
-9450823.1848889,3779539.20909658,2
-9430823.1848889,3779539.20909658,7
-9410823.1848889,3779539.20909658,8
-9390823.1848889,3779539.20909658,8
-9370823.1848889,3779539.20909658,5
-9350823.1848889,3779539.20909658,6
-9330823.1848889,3779539.20909658,12
-9310823.1848889,3779539.20909658,12
-9290823.1848889,3779539.20909658,5
-9270823.1848889,3779539.20909658,14
-9250823.1848889,3779539.20909658,17
-9230823.1848889,3779539.20909658,7
-9210823.1848889,3779539.20909658,7
-9190823.1848889,3779539.20909658,17
-9170823.1848889,3779539.20909658,93
-9150823.1848889,3779539.20909658,11
-9130823.1848889,3779539.20909658,15
-9110823.1848889,3779539.20909658,15
-9090823.1848889,3779539.20909658,12
-9070823.1848889,3779539.20909658,30
-9050823.1848889,3779539.20909658,35
-9030823.1848889,3779539.20909658,35
-9010823.1848889,3779539.20909658,11
-10110823.1848889,3799539.20909658,17
-10090823.1848889,3799539.20909658,13
-10070823.1848889,3799539.20909658,62
-10050823.1848889,3799539.20909658,62
-10030823.1848889,3799539.20909658,53
-10010823.1848889,3799539.20909658,12
-9990823.1848889,3799539.20909658,6
-9970823.1848889,3799539.20909658,6
-9950823.1848889,3799539.20909658,6
-9930823.1848889,3799539.20909658,5
-9910823.1848889,3799539.20909658,5
-9890823.1848889,3799539.20909658,14
-9870823.1848889,3799539.20909658,14
-9850823.1848889,3799539.20909658,5
-9830823.1848889,3799539.20909658,7
-9810823.1848889,3799539.20909658,7
-9790823.1848889,3799539.20909658,8
-9770823.1848889,3799539.20909658,8
-9750823.1848889,3799539.20909658,4
-9730823.1848889,3799539.20909658,4
-9710823.1848889,3799539.20909658,6
-9690823.1848889,3799539.20909658,2
-9670823.1848889,3799539.20909658,2
-9650823.1848889,3799539.20909658,8
-9630823.1848889,3799539.20909658,9
-9610823.1848889,3799539.20909658,13
-9590823.1848889,3799539.20909658,13
-9570823.1848889,3799539.20909658,5
-9550823.1848889,3799539.20909658,16
-9530823.1848889,3799539.20909658,5
-9510823.1848889,3799539.20909658,6
-9490823.1848889,3799539.20909658,6
-9470823.1848889,3799539.20909658,6
-9450823.1848889,3799539.20909658,2
-9430823.1848889,3799539.20909658,7
-9410823.1848889,3799539.20909658,8
-9390823.1848889,3799539.20909658,8
-9370823.1848889,3799539.20909658,5
-9350823.1848889,3799539.20909658,6
-9330823.1848889,3799539.20909658,12
-9310823.1848889,3799539.20909658,12
-9290823.1848889,3799539.20909658,5
-9270823.1848889,3799539.20909658,14
-9250823.1848889,3799539.20909658,17
-9230823.1848889,3799539.20909658,7
-9210823.1848889,3799539.20909658,7
-9190823.1848889,3799539.20909658,17
-9170823.1848889,3799539.20909658,93
-9150823.1848889,3799539.20909658,11
-9130823.1848889,3799539.20909658,15
-9110823.1848889,3799539.20909658,15
-9090823.1848889,3799539.20909658,12
-9070823.1848889,3799539.20909658,30
-9050823.1848889,3799539.20909658,35
-9030823.1848889,3799539.20909658,35
-9010823.1848889,3799539.20909658,11
-10110823.1848889,3819539.20909658,31
-10090823.1848889,3819539.20909658,10
-10070823.1848889,3819539.20909658,19
-10050823.1848889,3819539.20909658,19
-10030823.1848889,3819539.20909658,776
-10010823.1848889,3819539.20909658,18
-9990823.1848889,3819539.20909658,10
-9970823.1848889,3819539.20909658,10
-9950823.1848889,3819539.20909658,37
-9930823.1848889,3819539.20909658,17
-9910823.1848889,3819539.20909658,8
-9890823.1848889,3819539.20909658,35
-9870823.1848889,3819539.20909658,35
-9850823.1848889,3819539.20909658,19
-9830823.1848889,3819539.20909658,7
-9810823.1848889,3819539.20909658,9
-9790823.1848889,3819539.20909658,13
-9770823.1848889,3819539.20909658,13
-9750823.1848889,3819539.20909658,4
-9730823.1848889,3819539.20909658,2
-9710823.1848889,3819539.20909658,7
-9690823.1848889,3819539.20909658,18
-9670823.1848889,3819539.20909658,18
-9650823.1848889,3819539.20909658,6
-9630823.1848889,3819539.20909658,20
-9610823.1848889,3819539.20909658,1020
-9590823.1848889,3819539.20909658,1020
-9570823.1848889,3819539.20909658,24
-9550823.1848889,3819539.20909658,17
-9530823.1848889,3819539.20909658,6
-9510823.1848889,3819539.20909658,11
-9490823.1848889,3819539.20909658,11
-9470823.1848889,3819539.20909658,56
-9450823.1848889,3819539.20909658,41
-9430823.1848889,3819539.20909658,10
-9410823.1848889,3819539.20909658,5
-9390823.1848889,3819539.20909658,5
-9370823.1848889,3819539.20909658,6
-9350823.1848889,3819539.20909658,14
-9330823.1848889,3819539.20909658,7
-9310823.1848889,3819539.20909658,7
-9290823.1848889,3819539.20909658,17
-9270823.1848889,3819539.20909658,39
-9250823.1848889,3819539.20909658,9
-9230823.1848889,3819539.20909658,12
-9210823.1848889,3819539.20909658,12
-9190823.1848889,3819539.20909658,16
-9170823.1848889,3819539.20909658,6
-9150823.1848889,3819539.20909658,10
-9130823.1848889,3819539.20909658,16
-9110823.1848889,3819539.20909658,16
-9090823.1848889,3819539.20909658,15
-9070823.1848889,3819539.20909658,12
-9050823.1848889,3819539.20909658,26
-9030823.1848889,3819539.20909658,26
-9010823.1848889,3819539.20909658,11
-10130823.1848889,3839539.20909658,1
-10110823.1848889,3839539.20909658,2
-10090823.1848889,3839539.20909658,2
-10070823.1848889,3839539.20909658,9
-10050823.1848889,3839539.20909658,9
-10030823.1848889,3839539.20909658,11
-10010823.1848889,3839539.20909658,12
-9990823.1848889,3839539.20909658,10
-9970823.1848889,3839539.20909658,10
-9950823.1848889,3839539.20909658,15
-9930823.1848889,3839539.20909658,12
-9910823.1848889,3839539.20909658,13
-9890823.1848889,3839539.20909658,6
-9870823.1848889,3839539.20909658,6
-9850823.1848889,3839539.20909658,5
-9830823.1848889,3839539.20909658,9
-9810823.1848889,3839539.20909658,7
-9790823.1848889,3839539.20909658,5
-9770823.1848889,3839539.20909658,5
-9750823.1848889,3839539.20909658,19
-9730823.1848889,3839539.20909658,17
-9710823.1848889,3839539.20909658,2
-9690823.1848889,3839539.20909658,17
-9670823.1848889,3839539.20909658,17
-9650823.1848889,3839539.20909658,7
-9630823.1848889,3839539.20909658,14
-9610823.1848889,3839539.20909658,25
-9590823.1848889,3839539.20909658,25
-9570823.1848889,3839539.20909658,27
-9550823.1848889,3839539.20909658,19
-9530823.1848889,3839539.20909658,12
-9510823.1848889,3839539.20909658,196
-9490823.1848889,3839539.20909658,196
-9470823.1848889,3839539.20909658,18
-9450823.1848889,3839539.20909658,24
-9430823.1848889,3839539.20909658,6
-9410823.1848889,3839539.20909658,6
-9390823.1848889,3839539.20909658,6
-9370823.1848889,3839539.20909658,5
-9350823.1848889,3839539.20909658,13
-9330823.1848889,3839539.20909658,116
-9310823.1848889,3839539.20909658,116
-9290823.1848889,3839539.20909658,9
-9270823.1848889,3839539.20909658,10
-9250823.1848889,3839539.20909658,25
-9230823.1848889,3839539.20909658,11
-9210823.1848889,3839539.20909658,11
-9190823.1848889,3839539.20909658,11
-9170823.1848889,3839539.20909658,22
-9150823.1848889,3839539.20909658,9
-9130823.1848889,3839539.20909658,7
-9110823.1848889,3839539.20909658,7
-9090823.1848889,3839539.20909658,6
-9070823.1848889,3839539.20909658,6
-9050823.1848889,3839539.20909658,6
-9030823.1848889,3839539.20909658,6
-9010823.1848889,3839539.20909658,7
-8990823.1848889,3839539.20909658,9
-8970823.1848889,3839539.20909658,3
-8950823.1848889,3839539.20909658,10
-10130823.1848889,3859539.20909658,1
-10110823.1848889,3859539.20909658,2
-10090823.1848889,3859539.20909658,2
-10070823.1848889,3859539.20909658,9
-10050823.1848889,3859539.20909658,9
-10030823.1848889,3859539.20909658,11
-10010823.1848889,3859539.20909658,12
-9990823.1848889,3859539.20909658,10
-9970823.1848889,3859539.20909658,10
-9950823.1848889,3859539.20909658,15
-9930823.1848889,3859539.20909658,12
-9910823.1848889,3859539.20909658,13
-9890823.1848889,3859539.20909658,6
