"web_x","web_y"
1474506.15362521,1110823.86548636
1474910.25400593,1111032.65356349
1475032.99179849,1111096.14175536
1475800.42508962,1111156.94227712
1476068.51759804,1111131.39944509
1476293.71530664,1111109.84431484
1476750.90417606,1111232.83518596
1476770.3307726,1111559.11128103
1476944.56042116,1111914.49521823
1477415.55146219,1112094.18671428
1477915.21084442,1112174.8195102
1477963.51850449,1112366.58036863
1477694.57424492,1112613.31273942
1477657.83434019,1112925.04836939
1478035.81302921,1113380.80402484
1478118.8389062,1113671.95854028
1478124.67613117,1113898.97594379
1478595.98615488,1114036.09757268
1478473.98640272,1114460.92369539
1478486.29910634,1114801.3498516
1478405.91849944,1115368.26554729
1478663.28026387,1116007.74428368
1478794.40083565,1116547.4065108
1478588.52414254,1116837.07367944
1477660.75556298,1117789.52822099
1477060.01268485,1118155.09787265
1476516.71267483,1118322.41087288
1475861.61205812,1118318.9539191
1474972.60489225,1118569.49277811
1474323.97804648,1118839.98083869
1474269.40006596,1119210.74177153
1474372.7044358,1119589.80971805
1474377.90240972,1120021.38579176
1474555.95318447,1120484.23519017
1474431.83158587,1120751.29291879
1474373.3277372,1120877.00586866
1474333.40119038,1121315.92819673
1474368.64655819,1121762.94301285
1474592.77920007,1122051.90123512
1474199.07923015,1122288.23862467
1474192.81485617,1122292.01227257
1474340.39254504,1122830.47319992
1474761.80183914,1122817.53912731
1474836.01033994,1123557.74549335
1475610.76652242,1123918.7510654
1476149.92170863,1124125.56633772
1476368.74782328,1124206.43819992
1476756.49793277,1124349.63575296
1477312.3220765,1124607.5637448
1477336.53010652,1124598.61434384
1477370.93099253,1124585.7832755
1477375.17794769,1124590.52771967
1477573.61758494,1124750.86932635
1477884.28338586,1125001.78864183
1478253.34345291,1125445.61725023
1478791.22181952,1125907.35305226
1479023.95008371,1126622.39078374
1479172.3756425,1127303.04215651
1479165.26068833,1127416.59277667
1479139.13711513,1127834.34995535
1479117.04890032,1128186.54648526
1479535.90309837,1128817.6237091
1479651.20815952,1128925.14134001
1479939.25846542,1129193.66720302
1480223.70062762,1129293.74674739
1480478.52003383,1129383.47346748
1480491.68570084,1129388.32647479
1480899.92755527,1129538.66218158
1481219.72509532,1129727.28159059
1482044.70089417,1130207.51610268
1483037.00544822,1130994.57991161
1483742.31893793,1131746.17550113
1483968.15162059,1131920.8928338
1484936.67336069,1132670.24560345
1485252.44720103,1131842.06933977
1485334.41673815,1131627.02053745
1485803.60575528,1131535.67844535
1486528.1450542,1131535.79418501
1487114.22996174,1131720.54432669
1487318.9308483,1132169.41417737
1487369.36285931,1132280.17652408
1487833.1344794,1132418.87696273
1488145.18285773,1132458.5693419
1488258.57777704,1132473.02255342
1488431.11218271,1132494.91810942
1488632.52619504,1132520.37306712
1489071.13577557,1132522.53485957
1489342.41407496,1132452.43490226
1489703.72849059,1132421.80929936
1489954.51233314,1132598.36362872
1490077.14367888,1132688.63633339
1490372.20213166,1132905.63687574
1490933.01835238,1132999.36638682
1491507.21397372,1132969.71330846
1491636.21667209,1132981.79414686
1492093.93735921,1133024.61644161
1492635.11062737,1133170.11528818
1493144.1130334,1133295.98510986
1493994.25457036,1133579.32541205
1494715.3932883,1133862.12725259
1495082.33284666,1134032.64997201
1495240.53188242,1134215.89820153
1495251.68013745,1134228.73316303
1495313.26097061,1134300.02659967
1495370.16834656,1134534.07556195
1495413.59007878,1134897.98646137
1495444.05830076,1135274.73608745
1495622.74677401,1135678.24055376
1496123.46334041,1136193.71327469
1496599.76269698,1136423.24883731
1497494.815383,1136797.75864537
1497894.24511229,1136916.52088353
1498255.02722106,1137022.12366255
1498413.97033946,1137126.10658223
1498420.55315391,1137130.42123254
1498525.13496577,1137198.80851133
1498705.41963642,1137271.07988111
1498801.9322374,1137329.97521131
1498837.18157015,1137406.66773846
1498744.91094169,1137815.26277589
1498683.00689887,1138178.66621318
1498696.70039409,1138466.566132
1498626.72803666,1138737.10047669
1498607.93424659,1138809.80423081
1498722.06807386,1139225.96834855
1498999.92426497,1139619.70169297
1499060.01439519,1140084.95688228
1499013.08111385,1140441.9108791
1498985.79065841,1140760.03348998
1499397.00317251,1141125.73717424
1499964.50884149,1141186.80148522
1500280.48552599,1141246.78437999
1500512.26494834,1141338.80592407
1500550.0609948,1141553.37443498
1500510.56207659,1141715.51454436
1500438.57299254,1141929.54470444
1500353.09825752,1142273.35521834
1500235.23995267,1142630.00648911
1500064.82261604,1143200.80710986
1499862.76655074,1143635.03511897
1499673.98343446,1143971.95616257
1499672.17409627,1144374.58502469
1499612.28728626,1144744.6357923
1499629.48487242,1145002.37959061
1499259.67452373,1145205.20562351
1498927.23734361,1145453.67039769
1498706.70665899,1145899.68551976
1498690.13979679,1146225.40895877
1498596.70124759,1146630.00416016
1498632.26843442,1146767.99988245
1498685.45995458,1146974.7247254
1498714.65654007,1147121.02957386
1498767.42273427,1147385.2645495
1498757.75818363,1147625.43998559
1498750.43009609,1147809.51084008
1498809.88638161,1147976.53564718
1498814.13301472,1148010.9548506
1498859.46581934,1148378.67053659
1498928.90071019,1148716.82586631
1498982.72769366,1149069.22705421
1498991.43343634,1149126.41434679
1499209.72676091,1149388.07631875
1499220.8733303,1149555.75537212
1499237.85856433,1149812.56265265
1499402.108344,1150108.86603239
1499460.92809747,1150227.99225743
1499508.49353071,1150324.24308487
1499720.31031892,1150572.101935
1499938.39101756,1150859.02441185
1500021.09986707,1151007.50385916
1500047.21845054,1151054.44334749
1500037.97922762,1151236.37369349
1500032.98793351,1151333.70572951
1500211.88892944,1151717.85912455
1500406.71897601,1151847.5672676
1500565.76824499,1151953.53550021
1500702.73367722,1152004.36218586
1500849.25483733,1152058.75005662
1501022.84976606,1152196.01288522
1501090.79532718,1152797.29171438
1501246.00844147,1154172.220978
1501244.19934765,1154549.06461346
1501243.24164188,1154743.96297187
1501066.34768691,1155301.8985663
1500986.92417686,1155710.91355638
1500733.69282138,1156034.5654265
1500581.86107596,1156147.12589666
1500481.10000874,1156221.80667309
1500351.13959893,1156403.1145274
1500433.52805268,1156721.91985979
1500690.57552969,1156963.56411928
1500757.46569063,1156982.34367277
1501019.39906546,1157056.05890564
1501523.09468809,1157006.52719965
1501871.77412296,1156995.19901514
1501891.41642728,1157004.80449454
1502019.88771757,1157067.40206963
1502097.92599054,1157112.08370303
1502122.87700344,1157126.33003348
1502237.86407252,1157186.44540159
1502191.46397196,1157327.50295211
1502123.29723476,1157534.61141801
1502126.26877863,1157658.94231945
1502129.55874863,1157792.33950084
1502095.04838481,1158105.32791356
1502090.27002846,1158148.4989454
1502068.92795515,1158227.07021769
1501944.59178257,1158685.98173012
1501890.22626647,1159034.4869085
1501924.51926727,1159179.00648554
1501956.79503049,1159315.21591595
1502067.10894532,1159507.11955841
1502136.01532782,1159626.92494669
1502239.95725464,1159953.42273649
1502238.04160994,1160362.70803351
1502232.30786192,1160388.93606666
1502168.70572065,1160680.79170619
1501954.01059272,1161490.96232494
1501930.54501636,1161569.21716606
1501869.91676597,1161771.06148445
1501815.23433517,1161972.04350448
1501785.50407937,1162081.4939142
1501688.56114667,1162534.9506442
1501765.95756298,1163016.37225336
1502077.89666291,1163343.87511493
1502162.19878864,1163432.38992283
1502785.33917616,1163595.71633303
1503421.96440495,1163705.61097573
1503800.15837692,1163892.4679832
1503858.97911301,1163921.50593215
1504322.32468127,1164190.94377521
1504892.27116839,1164367.33465455
1504949.60540494,1164400.69085086
1505077.54569282,1164475.06772683
1505288.72505162,1164756.5971503
1505366.54734398,1165131.17930941
1505404.02159347,1165639.08376458
1505561.15571858,1166107.4863919
1505945.0826948,1166336.45773858
1506210.09478649,1166444.62952894
1506456.94915267,1166713.22060067
1506419.46489378,1167113.73148039
1506297.99576147,1167540.80325017
1506375.17937499,1168062.23762511
1506400.02009174,1168449.91738856
1506491.22059604,1168811.15186985
1506596.01196675,1169132.33653563
1506687.21246923,1169493.57802479
1506685.29673707,1169907.94028899
1506511.48499657,1170174.39379411
1506323.86929908,1170547.62705567
1506085.18420068,1170842.26394848
1505844.90641976,1171141.7618304
1505680.96948659,1171361.47454698
1505554.3005987,1171531.30748077
1505513.31419984,1171781.79529841
1505491.97007034,1172045.02561448
1505460.43173848,1172433.07259256
1505453.53016774,1172449.59215449
1505450.02629297,1172458.01389513
1505385.57624206,1172612.08891303
1505374.74608496,1172638.002087
1505487.81882774,1172984.48755242
1505835.96649866,1173056.29369452
1506244.742094,1172957.93466077
1506443.71406869,1172988.92518522
1506691.20739798,1173084.05246982
1506885.39761951,1173464.23133276
1507237.46959545,1173913.30473607
1507502.79748626,1174267.57887744
1507909.23012691,1174810.17270997
1507954.24674708,1174960.15609049
1508012.42860766,1175153.76409793
1508023.57659253,1175190.80133481
1508049.05770194,1175275.35004323
1508066.15127861,1175332.14788518
1508203.85638737,1175703.7119985
1508311.83277521,1176045.04458033
1508393.37247788,1176301.72110562
1508433.92998882,1176429.14221025
1508439.4509049,1176446.63565184
1508636.93264634,1176818.42825062
1509162.17498619,1177392.27116398
1509558.73510713,1177775.09083933
1509786.79697648,1177996.68539931
1510123.36733281,1178449.38051607
1510430.31525459,1178861.90837821
1510618.34851833,1179133.4017323
1510657.10001117,1179354.13884351
1510606.77162839,1179474.22652521
1510576.19138606,1179634.48848062
1510234.83142696,1180234.50285523
1510013.98288404,1180604.38715309
1509763.61830383,1180914.12028493
1509493.08010067,1181253.77157625
1509158.62400774,1181630.79340062
1509135.15899284,1181657.25312046
1509032.4862817,1181772.92013082
1508912.0813704,1181972.9359717
1508997.96792687,1182795.48197021
1509104.66716789,1183407.65247517
1509291.95528643,1183849.72356649
1509519.80423587,1184121.47228767
1509697.85690493,1184403.05134431
1509796.70422057,1184563.98551447
1509855.20372768,1184834.98183834
1509714.4121618,1185125.09591751
1509553.97874422,1185364.98681359
1509114.30399318,1185653.6977707
1508841.32744535,1185662.55169301
1508534.79560789,1186022.01543203
1508502.83273017,1186391.74740435
1508501.66465046,1186405.35724549
1508461.20664609,1186874.03590523
1508379.44690909,1187304.91427212
1508138.63739955,1187674.76557273
1507848.03172062,1188044.40421449
1507587.26115736,1188424.30913509
1507525.88817746,1188754.96239475
1507693.74756147,1189076.65550524
1508360.10029061,1189330.51822844
1509105.33928367,1189755.17111465
1509661.79990194,1190078.71440021
1509919.6966474,1190330.63535099
1510316.89491985,1190613.23962617
1510600.15626327,1191868.22542381
1510516.90621499,1192640.12028977
1510693.46891444,1193232.69504868
1511200.23965756,1193545.89881587
1511498.16490672,1193757.87155994
1511636.61477296,1193989.29070254
1511755.42279254,1194170.36496073
1511844.18311691,1194361.27143074
1511912.55666965,1194652.54822379
1511971.48164743,1194853.39681043
1511990.48474831,1195054.03002915
1512088.48027793,1195425.58883642
1512097.07707505,1195726.5979
1511916.47010932,1195986.55042066
1511696.6859645,1196115.87766627
1511336.00392526,1196545.5716414
1511256.05145564,1196770.20005669
1511154.22619776,1197056.30898426
1511298.19542744,1197441.82829916
1511311.7854417,1197478.34913062
1511599.19798092,1197810.71396593
1511896.59076318,1198163.17971466
1511928.86733731,1198224.22926365
1512104.05269318,1198555.30340062
1512462.8187154,1198556.92830138
1513181.30883302,1198339.64305738
1513988.13332932,1198423.50082941
1514286.05824262,1198665.65045517
1514473.55912639,1199067.72066264
1514800.78681051,1199450.45522365
1515218.37141397,1199673.05527282
1515645.61739695,1199945.79536625
1515923.79406507,1200157.80736629
1516022.10890661,1200459.18311469
1516080.07591816,1200870.7821561
1516396.6847217,1201373.80915595
1516643.53618424,1201896.51026323
1516702.88422575,1202241.34272628
1516721.25132663,1202348.32686601
1516788.56004566,1202910.48505183
1517015.7697702,1203373.01548864
1517273.02764813,1203785.51641257
1517550.56567408,1204137.93535378
1517748.57903454,1204439.77958571
1517976.64020771,1204721.7415313
1518208.09675229,1205200.72374265
1518160.73436387,1205926.55429372
1518299.92522931,1206353.45899868
1518307.35723572,1206376.26342559
1518386.87970852,1206619.87185842
1518983.58077304,1206943.68271735
1519311.659912,1207145.79535055
1519698.5577275,1207558.88377389
1519566.25633292,1208180.46308986
1519226.59975881,1208359.55351669
1518737.98106897,1208387.43351038
1518090.10001296,1208374.56406578
1517670.91911942,1208473.0237343
1517769.02306251,1208645.31140594
1517775.28727382,1208656.44420181
1517888.57397073,1208855.32196115
1518026.91707828,1209136.88704355
1518264.21388687,1209559.40151036
1518521.57781072,1209982.02954537
1518788.70951223,1210434.71205311
1518966.12303876,1210897.12781646
1519193.54531991,1211339.76938066
1519331.56932698,1211671.51075058
1520070.33913132,1211443.98155272
1520549.19005766,1211385.83279024
1520997.88676486,1211367.78638014
1521247.18629654,1211358.81751307
1521486.18614576,1211410.05653675
1521614.97451544,1211601.27590419
1521773.59789326,1211812.71040466
1521842.71613073,1211973.66466398
1521881.68003425,1212184.55962169
1521900.57647683,1212425.50652643
1521928.8148504,1212796.92914134
1522037.21631599,1213098.52482378
1522085.84124653,1213389.74491678
1522233.95190169,1213721.50644659
1522492.27381161,1213933.38771829
1522823.11327092,1214156.83808858
1523168.71214595,1214287.6460198
1523487.02363293,1214449.58783358
1523984.87730941,1214622.45097052
1524383.8843772,1214573.91705781
1524642.95158203,1214605.16199351
1524832.36806959,1214615.97455041
1525061.06778611,1214767.53889667
1525289.34154201,1215029.47894357
1525487.56759408,1215301.3664075
1525686.11297567,1215502.87864525
1525755.33750305,1215653.79647484
1525886.56804342,1215832.9317579
1526232.37737339,1216130.66530908
1526259.02666257,1216191.42265922
1526468.92962219,1216670.5662938
1526547.60259792,1216921.81634271
1526605.25288323,1217172.52745529
1526664.17439104,1217675.03573835
1526775.22995643,1218001.00066111
1526790.51418451,1218438.43492308
1526854.8519915,1218821.49246127
1526898.27279073,1219246.93652066
1526896.14354442,1219748.17751018
1526916.62927235,1220279.80841633
1526910.89171188,1220637.26089134
1526969.17742371,1221028.99325082
1527067.49188761,1221360.61292977
1527343.96481499,1222004.29195462
1527531.78407355,1222416.69427696
1527698.89731735,1222989.56667099
1527797.21177581,1223321.31378634
1527739.76643535,1223716.21186831
1527593.875593,1224244.01061626
1527383.22058568,1224534.24246368
1527012.66487,1224894.11485585
1526632.23520372,1225223.82055941
1526101.67225889,1225683.29447078
1525931.15206376,1225923.47038752
1525790.14765528,1226244.21327934
1525728.77432226,1226595.3480759
1525686.40357553,1227187.53886158
1525674.18751808,1227699.49628797
1525571.18873838,1228462.03868567
1525579.57217522,1228843.69561205
1525867.72873884,1229105.96214618
1526703.96034446,1229501.15502546
1527071.96091783,1229743.74393123
1527404.39363715,1229912.79020252
1527410.44559076,1229915.81855157
1527618.97119743,1230137.6431161
1527840.34226612,1230510.23664086
1527935.89812183,1230671.17236895
1528084.00851208,1231023.2212605
1528125.20145034,1231287.4488178
1528132.63317065,1231334.71364876
1528041.74415074,1231595.37289827
1527781.29339568,1231845.32444602
1527809.63776821,1232227.02019784
1527857.30969373,1232292.45778524
1528007.96996868,1232499.04671413
1528172.00822129,1232714.50634828
1528176.67986051,1232720.67162909
1528183.58111593,1232732.35319404
1528325.2161085,1232972.36699144
1528553.27667887,1233304.64708942
1528913.63564492,1233287.66960991
1528942.51532694,1233286.26382048
1528957.06133378,1233286.37215477
1529441.32658956,1233288.32478084
1529653.04008021,1233283.35173317
1529800.41135679,1233279.89222322
1529932.1751333,1233253.9344943
1530199.84353121,1233201.15383781
1530519.43192649,1233122.19837471
1530868.96185629,1233033.2924614
1531158.50231254,1232984.29810323
1531177.82625569,1232980.07998357
1531428.08194116,1232925.13630259
1531743.42313442,1232863.05475908
1531777.50546539,1232856.34909428
1531899.81937947,1232853.53830703
1532146.67688946,1232847.80859691
1532376.01505941,1232878.8538736
1532665.23606443,1232910.22436781
1532737.11664675,1232915.30884702
1533114.03845707,1232942.24573577
1533366.9486429,1232877.35120459
1533383.61820651,1232873.02490471
1533401.98653908,1232871.72717139
1533653.09120121,1232853.99148824
1533790.69431293,1232854.64207303
1533872.55542419,1232854.96751829
1534141.81560461,1232876.17049004
1534371.26007064,1232897.15668411
1534419.03879057,1232909.3796022
1534610.36601975,1232958.37948458
1534655.27803687,1232968.1146499
1534799.78218861,1232999.26720708
1534902.34678031,1233059.62329285
1534988.87901847,1233110.56910566
1535107.68644581,1233342.04041771
1535196.87190892,1233493.03859327
1535281.3862637,1233591.90197152
1535325.97926407,1233644.1460843
1535524.5240676,1233895.95717341
1535528.13229274,1234045.87519157
1535533.01402275,1234247.49760017
1535302.71748024,1234457.44736855
1535241.876161,1234708.28804229
1535230.93732179,1234949.28779772
1535399.64722711,1235170.92899778
1535588.42448619,1235372.56036358
1535672.51459244,1235432.27150436
1535821.37106625,1235538.1725013
1535706.27342775,1235855.00554885
1535825.40030664,1236006.2318004
1535944.4210116,1236157.35056432
1536045.2861961,1236269.85187961
1536143.17851248,1236379.00015405
1536236.29201292,1236568.41400593
1536261.87964423,1236620.55438679
1536290.97119917,1236660.57932677
1536400.86083016,1236811.91730379
1536488.13459001,1237010.0957883
1536529.32950303,1237103.66846299
1536768.32835195,1237245.27407893
1536784.7837156,1237400.61616908
1536797.09870065,1237516.58232502
1536906.03205827,1237727.96298922
1537035.45601258,1238045.14428422
1537093.21075165,1238441.62393489
1537161.79751246,1238653.01000467
1537210.7415049,1238894.25538408
1537349.50987333,1239125.76712828
1537285.27249354,1239242.27931588
1537238.9791092,1239326.22892592
1537160.30052598,1239560.66209327
1537138.00295185,1239627.08692767
1537155.83941329,1239711.57918673
1537186.94705768,1239858.38635166
1537395.36580342,1240140.42844682
1537508.2294313,1240197.76839175
1537654.32571755,1240271.98590167
1537856.69398737,1240423.77415652
1537883.13139426,1240443.68086316
1538044.62513588,1240341.98717141
1538263.34775886,1240204.16025829
1538513.1792854,1240104.7402409
1538582.08702271,1240104.95742297
1538672.76068589,1240105.28304679
1538711.72515411,1240264.64166431
1538721.91749368,1240306.40175417
1538830.85073319,1240527.86157791
1538909.94907777,1240719.02991271
1538983.42042269,1240885.31593986
1538998.921604,1240920.26099566
1538992.65625486,1241007.1364168
1538980.7626883,1241173.96382988
1538978.31830055,1241376.81944597
1538976.61780049,1241522.76806776
1539105.511985,1241744.34443636
1539334.4241906,1241885.86153189
1539654.01251215,1241816.83908145
1539872.94412945,1241968.31002604
1539920.72224398,1242032.90123852
1540021.90567234,1242169.76578062
1540190.72175305,1242391.45513797
1540311.12407642,1242427.37675719
1540429.93377739,1242462.75742883
1540643.55909847,1242402.17161032
1540709.60032586,1242383.45494277
1540879.16197003,1242404.23005795
1540942.33604436,1242421.75813091
1540988.84065617,1242434.7418912
1541078.55827708,1242475.31552024
1541117.41526723,1242746.66662157
1541166.46761617,1242800.00712049
1541256.50309637,1242897.92448702
1541475.75417624,1242969.11943807
1541585.00687777,1243110.09937828
1541630.44931842,1243159.11258668
1541744.055422,1243281.48363075
1541863.39500469,1243402.55683508
1541907.35143091,1243413.80980347
1541982.94799113,1243433.06970478
1542083.60074363,1243552.84487797
1542260.69822676,1243797.80613442
1542247.53174082,1243862.61659295
1542199.96249852,1244096.97400121
1542358.79799121,1244328.63050962
1542567.53585343,1244560.50562891
1542560.31395125,1244731.02982393
1542556.49058783,1244821.59410981
1542409.11722386,1245002.28897006
1542335.96142563,1245091.98756344
1542432.57820456,1245324.51592858
1542444.68184523,1245353.62266562
1542833.81368845,1245395.28543685
1542980.01560208,1245517.23232157
1543112.30869285,1245627.49346924
1543350.56198979,1245969.96338786
1543370.31014221,1246008.26821947
1543459.60152145,1246181.28975023
1543438.15222905,1246343.49025423
1543418.40189313,1246492.59855746
1543556.74553138,1246726.65217454
1543596.98516232,1246794.71523446
1543805.4036799,1247096.8350274
1543972.0981337,1247157.54213692
1544084.53725959,1247198.44645694
1544271.72379937,1247236.86289924
1544283.93392555,1247239.35185436
1544298.26737408,1247257.53117016
1544363.4580229,1247340.09568983
1544362.92562402,1247470.70481568
1544371.31287939,1247521.34720273
1544408.68393497,1247747.50752783
1544493.9393106,1248035.67526331
1544494.78864834,1248041.19407488
1544507.21017598,1248125.05847643
1544508.59035089,1248133.93188445
1544516.4467019,1248186.95595292
1544535.98142043,1248318.10973029
1544545.96118824,1248378.70902275
1544588.1097541,1248637.01475047
1544656.37778655,1248865.13094853
1544696.51047266,1248999.10125426
1544698.10306749,1249002.02307674
1544720.82407249,1249044.98471078
1544723.79691293,1249050.72014657
1544914.58964666,1249411.83822085
1545153.05587729,1249704.13456582
1545441.53112537,1249956.39337809
1545759.94756253,1250228.89142037
1546009.0333155,1250350.42451088
1546298.04096778,1250472.06674211
1546547.01996041,1250643.81493236
1546826.04725686,1250755.39360172
1546991.36120509,1250836.02008908
1547075.13301266,1250876.92863616
1547169.41595808,1250936.12675464
1547284.2967537,1251008.31180638
1547463.94518041,1251019.02786679
1547643.38043527,1251100.08805461
1547781.0867067,1251361.23004058
1547792.02251651,1251382.00893635
1547811.13377895,1251406.46751886
1547941.0903557,1251573.45734715
1548090.26483935,1251724.75578088
1548179.13048204,1251986.33504537
1548268.1026525,1252217.72145588
1548350.59668123,1252573.13697469
1548365.56352031,1252904.42073016
1548331.90189654,1253251.83335358
1548339.97071432,1253294.80036158
1548383.07518654,1253524.4637596
1548439.98125014,1253856.08229268
1548471.08848346,1254037.26171741
1548659.54569706,1254369.53638284
1548785.57445855,1254479.17769417
1548868.49650034,1254551.26191551
1548981.78494821,1254599.53530575
1549177.57116933,1254682.98566069
1549536.65497732,1254764.70642187
1549624.99224625,1254812.22219175
1549700.80091186,1254853.02736049
1549706.00346719,1254855.84151165
1549865.47789415,1254926.73688951
1549987.36629816,1254995.68375066
1550093.43077806,1255389.8780621
1550092.68508023,1255600.83064644
1550021.65017656,1255912.11994522
1550240.47469362,1256144.07674901
1550399.73594632,1256285.33013844
1550489.34728367,1256335.87882135
1550638.73482501,1256426.90980142
1550715.71075582,1256524.32631749
1550731.31673708,1256676.51190072
1550833.13671856,1256856.08412873
1550905.65073181,1257171.50024054
1550994.83571829,1257362.76521775
1551264.30831438,1257383.87571073
1551435.35564679,1257471.98730318
1551542.58933325,1257756.77675113
1551671.58981013,1257968.28733293
1551760.66815011,1258199.71592747
1551969.08619506,1258542.20818097
1552117.7277989,1258864.3527807
1552236.42833053,1259156.19062502
1552435.18513248,1259438.39783122
1552604.53339152,1259549.57211859
1552723.7664516,1259700.69049476
1552872.94044375,1259894.02773372
1552934.72952586,1260313.61149445
1552936.10968998,1260323.35421473
1553075.62138051,1260546.57284171
1553193.15345032,1260883.67588617
1553208.44177028,1260961.94390332
1553240.92944925,1261128.3317217
1553307.18043972,1261330.9864021
1553334.67776945,1261506.79432915
1553355.91122605,1261642.7646553
1553446.79515258,1261822.25576214
1553534.49389707,1261995.25234794
1553718.91775404,1262216.31776622
1553753.21188612,1262257.34819307
1553881.99906322,1262549.3247241
1554050.70802484,1262851.48084451
1554268.78683286,1263294.48908316
1554282.90796779,1263309.53769147
1554457.88263018,1263496.18431515
1554527.21319078,1263657.28058999
1554586.45698243,1263828.33781838
1554574.66955663,1263995.60584067
1554562.98733281,1264245.48103463
1554648.13612779,1264566.27368621
1554722.66745784,1264881.65599894
1554834.89101156,1265197.04181544
1554844.97535688,1265392.68361814
1554856.6519723,1265618.75043037
1554860.15496245,1265686.09439181
1554886.16457351,1265968.68083551
1554942.43567276,1266121.23573113
1554966.32434458,1266186.19899733
1554982.67446415,1266260.25714895
1555105.30035964,1266815.6986597
1555159.76713765,1266912.38799152
1555303.84397427,1267168.24255954
1555343.55257599,1267249.01629321
1555462.46603939,1267490.58076328
1555615.46174242,1267734.31297416
1555671.09654294,1267822.99253918
1555929.52289433,1268185.83452812
1556478.23459489,1268368.72382828
1556908.35302354,1268169.17136774
1556960.16726752,1268109.40239487
1557169.01689414,1267868.48690616
1557519.50457603,1267608.30167613
1557685.45745935,1267530.77779301
1557839.62482238,1267458.66775221
1557952.48972538,1267409.83667009
1558139.67770541,1267328.95697084
1558449.71094556,1267209.42468777
1558869.42277666,1267130.49721109
1559091.32994054,1267061.0957312
1559219.37780669,1267021.03566128
1559409.85874944,1266810.55293939
1559523.89245289,1266687.77201503
1559540.13747696,1266670.3401936
1559750.5791355,1266479.99869816
1559990.32315749,1266460.72901974
1560056.78932131,1266423.80885636
1560170.39761942,1266360.79565556
1560360.34602727,1266291.07061665
1560670.48592014,1266131.26509321
1561400.65736053,1265791.95248087
1561561.51379564,1265717.57269259
1561810.81472533,1265602.37638498
1561995.77261594,1265556.47222309
1562210.56585049,1265503.09788626
1562372.90810606,1265482.63689565
1562520.27962459,1265464.01631827
1562810.24527083,1265384.55016787
1563050.94660859,1265217.92734011
1563070.48302077,1265204.39400926
1563430.63206721,1264994.46638025
1563730.79148662,1264834.66708989
1564030.84437739,1264704.96674475
1564260.71469641,1264635.35398499
1564520.63273971,1264555.78122694
1564860.50089238,1264466.35740303
1565251.75970527,1264222.00653176
1565260.78467105,1264216.37684798
1565630.80766743,1264036.66150296
1565878.51549707,1263961.96195357
1565960.69546304,1263937.17040129
1565994.88378215,1263947.78070868
1566190.13943194,1264008.30283699
1566549.32913104,1264120.03627708
1566695.10786089,1264115.38262004
1566838.9754344,1264110.83720569
1567027.96757448,1264100.55429209
1567188.61089284,1264091.89501656
1567562.13652468,1264010.59269652
1567598.3423921,1264002.68981745
1567947.97832517,1263943.47334483
1568028.14083627,1263929.399941
1568216.39002038,1263896.16506793
1568227.75080085,1263894.10818419
1568487.77549894,1263774.26309252
1568787.61534097,1263704.86966971
1569107.20296347,1263705.84783587
1569167.40456573,1263687.87681237
1569307.13174108,1263646.19706824
1569424.24371845,1263592.6081614
1569547.0891935,1263536.31283667
1569737.5703732,1263305.71582744
1569852.45361171,1263171.68888044
1570038.26291667,1262954.84353879
1570134.98974457,1262857.95121592
1570348.72311594,1262644.13956885
1570310.08036841,1262211.85983088
1570300.84605929,1261960.4843203
1570411.16371509,1261830.14358898
1570611.09261018,1261760.42833683
1570930.68047145,1261741.27062918
1571115.63860507,1261675.45263234
1571210.55971387,1261641.67765914
1571316.31080791,1261598.91755617
1571580.47619326,1261491.96341251
1571856.32106776,1261367.36406316
1572000.50787984,1261302.30412404
1572290.36736761,1261222.73982801
1572675.46493814,1261242.33859784
1572919.34944888,1261254.79085144
1573598.76679447,1261116.12403477
1574048.31415093,1261017.94228074
1574098.42901916,1261007.00916043
1574388.18233621,1260927.4455777
1574707.98337953,1260837.92317306
1575137.88902568,1260678.36223835
1575377.95289342,1260548.352906
1575617.80405835,1260448.54658192
1575927.41145445,1260429.38951495
1576337.24950476,1260309.88364389
1576547.69234084,1260019.01360038
1576697.82561578,1259898.85665411
1576897.64775761,1259879.37385742
1577077.08283769,1259980.37416155
1577236.77024982,1260000.94377584
1577625.79454795,1260172.85178755
1577804.90981381,1260384.48687163
1577994.00555817,1260596.12344427
1578183.42053297,1260747.35576521
1578422.52531214,1260918.94117147
1578811.76301978,1261000.46134307
1578815.79767876,1261000.67789983
1578838.73152641,1261002.19373447
1579141.22473905,1261021.46662363
1579431.51058542,1260801.17264262
1579761.29247251,1260681.44795246
1579981.07557768,1260661.96492367
1580220.6067032,1260692.81999297
1580360.22628678,1260773.57887568
1580470.01119666,1260803.99950336
1580589.56329615,1260914.96135104
1580678.64109377,1261196.64122296
1580867.41667914,1261548.90777772
1581316.21698383,1261781.34032996
1581555.64146962,1261852.35991858
1581715.32853868,1261903.02629558
1581869.38776905,1262000.67656565
1581953.79299325,1262356.09007775
1582182.70366472,1262638.10881711
1582441.7689431,1262849.86909068
1582651.03835535,1263031.42523764
1583069.04407744,1263585.40789253
1583347.96378772,1263827.38017644
1583617.11572156,1264039.25655931
1583690.05742183,1264102.37576473
1583693.24264697,1264105.29895334
1583826.27896168,1264220.7110649
1584055.2955758,1264522.88345165
1584327.20759907,1264775.0397197
1584773.56835327,1264796.26535272
1584933.25519294,1264867.07403454
