"","utm_x","utm_y"
"17141",464583.217284459,574212.832669507
"17142",464521.599888274,574212.863815629
"17143",464521.615435652,574243.594173293
"17144",464460.219708395,574243.625262875
"17145",464460.23528351,574274.355622461
"17146",464398.617934734,574274.386879982
"17147",464398.633537686,574305.117241486
"17148",464367.824875551,574305.13289138
"17149",464367.840549018,574335.973794855
"17150",464337.03189961,574335.989459119
"17151",464337.04753124,574366.719822826
"17152",464275.430256928,574366.75119363
"17153",464275.445916403,574397.481559259
"17154",464244.858936295,574397.497152756
"17155",464244.874440868,574427.895896816
"17156",464183.257215304,574427.927351971
"17157",464183.272916863,574458.657720634
"17158",463998.42130115,574458.752416085
"17159",463998.437084591,574489.482790019
"17160",463967.628492548,574489.498620826
"17161",463967.644347168,574520.339536784
"17162",463906.248832147,574520.371126569
"17163",463906.264657705,574551.101503557
"17164",463844.647521862,574551.133263139
"17165",463844.663375283,574581.863642068
"17166",463783.046263097,574581.895457507
"17167",463783.062144384,574612.625838391
"17168",463690.858154518,574612.673550821
"17169",463690.874077089,574643.403934502
"17170",463660.065544222,574643.419904762
"17171",463660.081481153,574674.150289553
"17172",463598.464439897,574674.182272403
"17173",463598.480289845,574704.691577234
"17174",463536.863272022,574704.723615952
"17175",463536.89525823,574766.184393653
"17176",463475.499934842,574766.216374402
"17177",463475.515956157,574796.946765344
"17178",463444.707484827,574796.96283457
"17179",463444.723520512,574827.693226637
"17180",463321.489680678,574827.757642436
"17181",463321.505771282,574858.488038175
"17182",463229.302066517,574858.536378513
"17183",463229.318198433,574889.266777073
"17184",463167.701322344,574889.299150801
"17185",463167.717482154,574920.029551349
"17186",463075.18138043,574920.078274575
"17187",463075.229870275,575012.048403511
"17188",463044.421482318,575012.064654835
"17189",463044.405265802,574981.334250044
"17190",462859.776482117,574981.431919918
"17191",462859.792779654,575012.162329872
"17192",462798.17599083,575012.19503564
"17193",462798.192316276,575042.925447585
"17194",462767.383934069,575042.941821666
"17195",462767.400273907,575073.672234745
"17196",462736.591904357,575073.688623248
"17197",462736.608258587,575104.41903747
"17198",462706.021544569,575104.43532234
"17199",462706.037913096,575135.165737684
"17200",462644.421223757,575135.198585745
"17201",462644.437620203,575165.929003094
"17202",462613.629287762,575165.945448329
"17203",462613.645698606,575196.675866826
"17204",462367.400758391,575196.807804624
"17205",462367.417159359,575227.317148152
"17206",462336.608846015,575227.333717056
"17207",462336.625380234,575258.064143928
"17208",462275.008777913,575258.097324167
"17209",462275.025340065,575288.82775307
"17210",462182.600470589,575288.877627763
"17211",462182.617074204,575319.608059563
"17212",462090.413879677,575319.657938896
"17213",462090.430524662,575350.3883736
"17214",461938.051496721,575350.471077015
"17215",461905.802550572,575350.488622603
"17216",461905.819277517,575381.219062877
"17217",461751.667152745,575381.303141725
"17218",461751.683948275,575412.033586705
"17219",461720.875698386,575412.050431989
"17220",461720.892387402,575442.559795782
"17221",461659.608374836,575442.593346652
"17222",461659.625212595,575473.323794829
"17223",461567.089712176,575473.374559212
"17224",461567.106591474,575504.105010349
"17225",461444.095368953,575504.172686588
"17226",461444.112303181,575534.90314156
"17227",461413.304098397,575534.920125868
"17228",461413.337996624,575596.381038421
"17229",461505.54088558,575596.330242781
"17230",461505.523976518,575565.599789047
"17231",461597.948539565,575565.54899595
"17232",461597.965408027,575596.279447002
"17233",461567.157234761,575596.29636536
"17234",461567.191001448,575657.757270051
"17235",461536.382854364,575657.774203765
"17236",461536.416530139,575719.014028915
"17237",461505.94087088,575719.030795005
"17238",461505.642237168,575780.491888405
"17239",461474.834142332,575780.508852834
"17240",461474.868061926,575842.080307338
"17241",461444.281634109,575842.097164929
"17242",461444.3155233,575903.558081076
"17243",461413.507480908,575903.575076142
"17244",461413.541217759,575964.704371502
"17245",461382.733201377,575964.721381929
"17246",461382.750176205,575995.45184274
"17247",461351.942172474,575995.468867642
"17248",461351.959222863,576026.30987085
"17249",461321.151231843,576026.326910232
"17250",461321.168235569,576057.057373383
"17251",461290.360257164,576057.074427242
"17252",461290.37727534,576087.80489156
"17253",461259.569309585,576087.821959899
"17254",461259.603375745,576149.282891149
"17255",461167.401194217,576149.334059904
"17256",461167.196629427,576180.064651784
"17257",461136.610340487,576180.081653898
"17258",461136.593251956,576149.351184269
"17259",461044.169419719,576149.40263885
"17260",461044.186548891,576180.133111194
"17261",460982.570683269,576180.167483966
"17262",460982.587840447,576210.897958398
"17263",460920.971998302,576210.932387313
"17264",460920.989059853,576241.441781259
"17265",460859.59488061,576241.476142165
"17266",460859.612093708,576272.206620759
"17267",460767.188399201,576272.258452647
"17268",460767.205653864,576302.988934243
"17269",460736.397767403,576303.00623962
"17270",460736.415036535,576333.736722405
"17271",460705.607162718,576333.754042279
"17272",460705.624446319,576364.484526239
"17273",460644.230362348,576364.519083718
"17274",460644.247673875,576395.249569779
"17275",460582.631974055,576395.284308092
"17276",460582.649313609,576426.014796249
"17277",460428.831754864,576426.10175884
"17278",460428.84916301,576456.83225185
"17279",460367.23350454,576456.867183865
"17280",460367.250815278,576487.376596286
"17281",460305.635179998,576487.411584485
"17282",460305.67010935,576548.872579229
"17283",460274.751498038,576548.890158591
"17284",460274.768977712,576579.620657293
"17285",460243.961198431,576579.638188186
"17286",460243.978692592,576610.368688088
"17287",460213.170925953,576610.386233496
"17288",460213.188434601,576641.116734585
"17289",460182.713138362,576641.134104942
"17290",460182.730661353,576671.864607217
"17291",460151.922919957,576671.882181515
"17292",460151.940331267,576702.391602233
"17293",460121.021783251,576702.409254337
"17294",460121.039335267,576733.139759007
"17295",459936.414662257,576733.245456033
"17296",459936.432296474,576763.975966544
"17297",459905.402950032,576763.993779612
"17298",459905.420598846,576794.724291337
"17299",459813.219147277,576794.777305767
"17300",459813.236837618,576825.507820548
"17301",459782.429152756,576825.525562582
"17302",459782.4468576,576856.256078567
"17303",459751.639185369,576856.273835133
"17304",459751.656904717,576887.004352334
"17305",459720.849245096,576887.022123434
"17306",459720.86697895,576917.752641831
"17307",459690.280969714,576917.770299463
"17308",459690.077080327,576948.500947071
"17309",459659.269445973,576948.518747242
"17310",459659.28708105,576979.028185177
"17311",459628.701096776,576979.045871668
"17312",459628.718874053,577009.776393681
"17313",459597.911264854,577009.794222826
"17314",459597.946849375,577071.255269549
"17315",459567.139266371,577071.273114174
"17316",459567.228376134,577225.03628186
"17317",459536.420860081,577225.054144793
"17318",459536.438493266,577255.453047397
"17319",459474.823485193,577255.488815944
"17320",459474.841338828,577286.21934509
"17321",459444.03384694,577286.237250716
"17322",459444.051715096,577316.967781076
"17323",459413.465872391,577316.985572282
"17324",459413.4838193,577347.826645334
"17325",459382.676352734,577347.844579969
"17326",459382.694249844,577378.57511275
"17327",459351.886795911,577378.593061938
"17328",459351.904707547,577409.323595936
"17329",459321.097266227,577409.34155968
"17330",459321.11519239,577440.072094899
"17331",459290.30776371,577440.090073199
"17332",459290.325704402,577470.820609626
"17333",459259.518288341,577470.838602485
"17334",459259.536049798,577501.237515622
"17335",459228.728646228,577501.25552303
"17336",459228.746680614,577532.096603404
"17337",459167.353533801,577532.13253116
"17338",459167.371531564,577562.863072184
"17339",458951.719857052,577562.98970843
"17340",458951.737950833,577593.720256386
"17341",458921.152214296,577593.738272092
"17342",458921.170322521,577624.468821274
"17343",458859.555602198,577624.50515644
"17344",458859.573738547,577655.235707796
"17345",458797.959041563,577655.272099339
"17346",458797.97720604,577686.002652899
"17347",458705.444376316,577686.057410863
"17348",458705.462451572,577716.566884401
"17349",458613.262106873,577716.62157067
"17350",458613.280354726,577747.352130508
"17351",458520.858406654,577747.407073537
"17352",458520.87669623,577778.137636535
"17353",458367.061799994,577778.229353046
"17354",458367.080158369,577808.959921144
"17355",458336.272862753,577808.978332654
"17356",458336.309609598,577870.439471601
"17357",458305.502340167,577870.457898669
"17358",458305.520728639,577901.188469506
"17359",458274.713471832,577901.206911165
"17360",458274.75027888,577962.668055617
"17361",458243.943048289,577962.686512839
"17362",458244.016595928,578085.387725564
"17363",458213.209418607,578085.406200287
"17364",458213.227854677,578116.136775931
"17365",458182.420689984,578116.155265252
"17366",458182.476044841,578208.346996737
"17367",458213.283168752,578208.3285045
"17368",458213.301476066,578238.837997942
"17369",458274.915693966,578238.801052429
"17370",458274.879001834,578177.560986397
"17371",458305.686136418,578177.542536018
"17372",458305.667739175,578146.811962748
"17373",458336.474886389,578146.793526966
"17374",458336.456503715,578116.062954917
"17375",458521.077813934,578115.952764192
"17376",458521.096115145,578146.683330449
"17377",458551.903255567,578146.664989962
"17378",458551.921544154,578177.395555507
"17379",458613.535794934,578177.358913491
"17380",458613.572189241,578238.598958358
"17381",458644.157652295,578238.5807875
"17382",458644.30368576,578484.425302938
"17383",458675.443122351,578484.406808927
"17384",458675.515976018,578607.107986066
"17385",458644.376594327,578607.126483956
"17386",458644.467784576,578760.558237085
"17387",458613.882550899,578760.576424163
"17388",458613.919113345,578822.037562513
"17389",458583.112273781,578822.0558969
"17390",458583.148933138,578883.627579884
"17391",458552.342119891,578883.645929844
"17392",458552.356084225,578907.080754539
"17393",458552.396860675,578975.50602192
"17394",458521.590087156,578975.524388406
"17395",458521.626810758,579037.096077946
"17396",458490.820063532,579037.114460012
"17397",458490.856752318,579098.575610947
"17398",458460.050031367,579098.594008592
"17399",458460.08675127,579160.055162548
"17400",458429.280056577,579160.073575776
"17401",458429.298431604,579190.804154115
"17402",458398.713380378,579190.822449337
"17403",458398.750028082,579252.062525464
"17404",458337.136715399,579252.099425772
"17405",458337.173553772,579313.560590141
"17406",458306.366923202,579313.579062713
"17407",458306.385357472,579344.309646288
"17408",458244.772120686,579344.346634337
"17409",458244.790583175,579375.077220107
"17410",458213.983976929,579375.095735586
"17411",458214.002454018,579405.826322602
"17412",458152.610896063,579405.863263015
"17413",458152.629401278,579436.593852255
"17414",458121.822819362,579436.612410551
"17415",458121.841339181,579467.343001014
"17416",457998.615056289,579467.417374676
"17417",457998.633631588,579498.147969318
"17418",457967.827072059,579498.166597857
"17419",457967.845528223,579528.676110334
"17420",457937.038981219,579528.694753502
"17421",457937.057585729,579559.425350625
"17422",457844.859609501,579559.481230551
"17423",457844.878255779,579590.211830895
"17424",457814.071732117,579590.230530565
"17425",457814.090393009,579620.961132167
"17426",457721.670857013,579621.017316091
"17427",457721.689559778,579651.747920891
"17428",457660.298187628,579651.785312034
"17429",457660.316918543,579682.515919073
"17430",457598.703940215,579682.553501724
"17431",457598.72269938,579713.284111016
"17432",457475.496785351,579713.359444229
"17433",457475.515600032,579744.090057723
"17434",457444.709132679,579744.108926176
"17435",457444.72782652,579774.618457374
"17436",457326.488658237,579774.691007589
"17437",457198.386974844,579774.769836523
"17438",457198.40591415,579805.500459498
"17439",457106.208192907,579805.557343725
"17440",457106.227174015,579836.287969946
"17441",457075.420735523,579836.307005216
"17442",457075.439731268,579867.037632688
"17443",456983.020450701,579867.094823499
"17444",456983.039488354,579897.825454264
"17445",456921.426656904,579897.863651812
"17446",456921.445722834,579928.594284825
"17447",456829.248137846,579928.651548868
"17448",456829.267245594,579959.382185174
"17449",456798.46085262,579959.401347366
"17450",456798.498960836,580020.641539075
"17451",456706.079857408,580020.699113683
"17452",456706.09902273,580051.4297548
"17453",456613.679951138,580051.487455473
"17454",456613.69915839,580082.218099909
"17455",456552.308094617,580082.256498681
"17456",456552.327330064,580112.987145397
"17457",456490.71466115,580113.025739408
"17458",456490.733924894,580143.756388394
"17459",456459.927602538,580143.775706922
"17460",456459.946880941,580174.50635722
"17461",456398.555888625,580174.544898089
"17462",456398.353636656,580205.386231813
"17463",456306.156367485,580205.44421805
"17464",456306.175716043,580236.174873953
"17465",456244.563140095,580236.213694685
"17466",456244.582307853,580266.612727071
"17467",456182.96975483,580266.651604523
"17468",456182.989159997,580297.382265023
"17469",456152.182895589,580297.401725284
"17470",456152.202315426,580328.132387066
"17471",456121.617691365,580328.151721868
"17472",456121.676067591,580420.454253878
"17473",456090.869855787,580420.473745481
"17474",456090.908759094,580481.935075565
"17475",456060.102573557,580481.954582891
"17476",456060.1220404,580512.685249378
"17477",456029.315867494,580512.704771409
"17478",456029.335208856,580543.214355236
"17479",455998.529048477,580543.233891965
"17480",455998.568041891,580604.69523036
"17481",455936.955772658,580604.734348963
"17482",455936.975298213,580635.465020615
"17483",455875.584678955,580635.504054991
"17484",455875.604232748,580666.234728961
"17485",455844.798121848,580666.254338114
"17486",455844.817690326,580696.985013378
"17487",455783.205492736,580697.024274798
"17488",455783.225089555,580727.754952385
"17489",455752.308189618,580727.774675371
"17490",455752.327801175,580758.505354257
"17491",455721.521727099,580758.525021293
"17492",455721.541212147,580789.034617468
"17493",455629.455463993,580789.093491013
"17494",455629.475132091,580819.824174558
"17495",455567.752215959,580819.863706667
"17496",455567.771912458,580850.594392554
"17497",455444.547748684,580850.673483345
"17498",455444.567500852,580881.404173637
"17499",455413.761470976,580881.423981598
"17500",455413.741705149,580850.693290269
"17501",455352.129614954,580850.732945191
"17502",455352.169202282,580912.194332268
"17503",455321.584808987,580912.214039487
"17504",455321.604617778,580942.944734471
"17505",455290.798611066,580942.964599178
"17506",455290.818434562,580973.695295467
"17507",455198.400449146,580973.754974866
"17508",455198.420171748,581004.264590375
"17509",455167.614188078,581004.28451193
"17510",455167.634068304,581035.015212924
"17511",455136.828097259,581035.035149216
"17512",455136.847992195,581065.765851527
"17513",455044.651739381,581065.825601927
"17514",455044.691614184,581127.287013607
"17515",455013.885679949,581127.307007718
"17516",455013.905632592,581158.037715016
"17517",455044.711553163,581158.01771986
"17518",455044.731493193,581188.74842638
"17519",455013.925586287,581188.768422581
"17520",455013.965496835,581250.229838532
"17521",454998.784181696,581250.239698844
"17522",454983.159616206,581250.249850524
"17523",454983.179443049,581280.759475709
"17524",454952.373574946,581280.779502441
"17525",454952.413546465,581342.240924205
"17526",454890.801861777,581342.281022962
"17527",454890.841892189,581403.74245
"17528",454860.257700192,581403.762377578
"17529",454860.277730553,581434.493092555
"17530",454798.666121604,581434.53327963
"17531",454798.686180364,581465.26399697
"17532",454737.074594523,581465.304240966
"17533",454737.114625381,581526.544596359
"17534",454706.308858127,581526.564741013
"17535",454706.328961072,581557.295462322
"17536",454675.523206441,581557.315621736
"17537",454675.54332412,581588.046344371
"17538",454644.737582107,581588.066518546
"17539",454644.757714521,581618.797242513
"17540",454614.173609087,581618.817286157
"17541",454614.19375614,581649.548011436
"17542",454583.38803936,581649.568215039
"17543",454583.186577382,581680.299087055
"17544",454552.602497,581680.319160017
"17545",454552.622746109,581711.160430146
"17546",454521.817054632,581711.180663286
"17547",454521.837245906,581741.911392551
"17548",454398.503712257,581741.99253946
"17549",454398.523959359,581772.723273243
"17550",454336.912619416,581772.763894685
"17551",454336.932676137,581803.163004204
"17552",454306.459453271,581803.183117057
"17553",454306.500034574,581864.64459231
"17554",454285.778260846,581864.658278144
"17555",454244.777958424,581864.685375353
"17556",454244.798351185,581895.526657753
"17557",454213.992731056,581895.547034329
"17558",454214.01306548,581926.277775831
"17559",454183.207457966,581926.298167187
"17560",454183.227807144,581957.028910025
"17561",454121.616616271,581957.069736017
"17562",454121.636993888,581987.800481266
"17563",454060.247449034,581987.841217099
"17564",454060.288115212,582049.081628133
"17565",454029.482556985,582049.102092236
"17566",454029.502978772,582079.832841494
"17567",453937.086338756,582079.894319325
"17568",453937.127267678,582141.355825064
"17569",453844.932322597,582141.417284914
"17570",453844.95282964,582172.148041403
"17571",453783.341806631,582172.189183784
"17572",453783.362342132,582202.919942688
"17573",453752.556842682,582202.940535536
"17574",453752.597796451,582264.18097171
"17575",453721.792323219,582264.201580424
"17576",453721.812889337,582294.932342292
"17577",453691.007428724,582294.952965805
"17578",453691.028009616,582325.683729022
"17579",453661.995537054,582325.703179148
"17580",453629.417112512,582325.725019377
"17581",453629.458332317,582387.186550946
"17582",453598.87453129,582387.207070128
"17583",453598.895156415,582417.937837389
"17584",453537.284335,582417.979216374
"17585",453537.3049886,582448.709986069
"17586",453506.499589975,582448.730697234
"17587",453506.520258356,582479.461468277
"17588",453475.714872326,582479.482194251
"17589",453475.735555491,582510.212966648
"17590",453414.124807598,582510.254461946
"17591",453414.145370236,582540.764152076
"17592",453383.340008244,582540.784921395
"17593",453383.36073467,582571.515697582
"17594",453321.750034856,582571.557279581
"17595",453321.791545773,582633.018837116
"17596",453260.402517427,582633.060328494
"17597",453260.423301825,582663.791109831
"17598",453168.007360698,582663.85367769
"17599",453168.02818729,582694.584462563
"17600",453137.222885115,582694.605347072
"17601",453137.243726503,582725.336133311
"17602",453106.438436915,582725.357032643
"17603",453106.459293101,582756.087820241
"17604",453045.070358787,582756.129511681
"17605",453045.091243377,582786.860301723
"17606",453014.285977918,582786.881244344
"17607",453014.327627432,582848.121742602
"17608",452952.717147879,582848.163673408
"17609",452952.759006961,582909.625261957
"17610",452921.953792937,582909.646250154
"17611",452921.974737835,582940.37704593
"17612",452798.9755458,582940.460989045
"17613",452799.01754836,583001.922590169
"17614",452737.296380506,583001.964799913
"17615",452737.317410908,583032.695603078
"17616",452675.707076065,583032.737794254
"17617",452675.749043508,583093.978320875
"17618",452614.138758868,583094.020571405
"17619",452614.159847421,583124.75137979
"17620",452552.771205461,583124.793535213
"17621",452552.855756033,583247.827322752
"17622",452491.245599815,583247.869694075
"17623",452491.26652044,583278.26888074
"17624",452398.851318492,583278.332544106
"17625",452398.872509592,583309.063361843
"17626",452368.067453761,583309.084611567
"17627",452368.08865969,583339.815430684
"17628",452337.505235492,583339.836542232
"17629",452337.547754268,583401.40872601
"17630",452306.52111862,583401.430159607
"17631",452306.542355331,583432.16098176
"17632",452275.958969825,583432.182123916
"17633",452275.980221271,583462.912947446
"17634",452214.370236932,583462.95558154
"17635",452214.412798051,583524.417233849
"17636",452183.607831632,583524.438573746
"17637",452183.650271444,583585.679144283
"17638",452152.845331263,583585.700500149
"17639",452152.866643171,583616.431329478
"17640",452122.061715614,583616.452700212
"17641",452122.083042364,583647.183530934
"17642",452060.473211308,583647.226315895
"17643",452060.494566625,583677.957149112
"17644",452029.911281172,583677.978409233
"17645",452029.932651236,583708.709243827
"17646",451999.127760374,583708.73067283
"17647",451999.149145285,583739.461508819
"17648",451968.344267029,583739.482952696
"17649",451968.365666788,583770.213790068
"17650",451937.560801156,583770.23524882
"17651",451937.582215765,583800.966087582
"17652",451906.777362717,583800.98756121
"17653",451906.798638005,583831.497316188
"17654",451875.993797467,583831.518804687
"17655",451876.015241773,583862.24964623
"17656",451814.627202286,583862.292511898
"17657",451814.648675075,583893.023355944
"17658",451753.039041091,583893.066433549
"17659",451753.060542466,583923.797280115
"17660",451722.255737511,583923.818840682
"17661",451722.277253745,583954.549688637
"17662",451660.667667932,583954.592853306
"17663",451660.689212756,583985.32370378
"17664",451568.496483913,583985.388401711
"17665",451568.518070964,584016.119255829
"17666",451506.908528812,584016.16256244
"17667",451506.93014446,584046.893419077
"17668",451476.125385425,584046.915094157
"17669",451476.146860321,584077.424866887
"17670",451414.537366121,584077.468260585
"17671",451414.580685475,584138.929981999
"17672",451383.66515581,584138.95177991
"17673",451383.686830976,584169.682642157
"17674",451352.882122228,584169.704376862
"17675",451352.94719576,584261.896968637
"17676",451322.474951594,584261.918485698
"17677",451322.496502467,584292.428265922
"17678",451260.887189073,584292.471812919
"17679",451260.908924724,584323.20268105
"17680",451168.384179206,584323.268186757
"17681",451168.427736465,584384.729930641
"17682",451106.818494133,584384.773622265
"17683",451106.840301957,584415.504496887
"17684",451076.257308716,584415.526207126
"17685",451076.279131327,584446.257083148
"17686",451045.252918971,584446.279123047
"17687",451045.383804575,584630.44330634
"17688",451014.800904486,584630.465051832
"17689",451014.866482243,584722.657693281
"17690",450984.062007034,584722.679613495
"17691",450984.171237549,584876.112941585
"17692",450953.366829856,584876.134881271
"17693",450953.388803386,584906.97630869
"17694",450922.584408358,584906.998263305
"17695",450922.606318032,584937.729149399
"17696",450891.801935594,584937.75111894
"17697",450891.823860169,584968.482006439
"17698",450830.215119401,584968.525989165
"17699",450830.259027019,585029.98776956
"17700",450799.454682412,585030.00978389
"17701",450799.498464078,585091.250482104
"17702",450768.915759554,585091.272353961
"17703",450768.959731189,585152.734141098
"17704",450738.155439238,585152.756187476
"17705",450738.177440542,585183.487082596
"17706",450768.981718733,585183.465035073
"17707",450769.025697278,585244.926823851
"17708",450738.221446606,585244.948873663
"17709",450738.238939505,585269.378830488
"17710",450738.265298959,585306.189580232
"17711",450688.734764926,585306.225067017
"17712",450676.656849014,585306.233725803
"17713",450676.700919332,585367.695523637
"17714",450645.896720164,585367.717619409
"17715",450645.918770817,585398.448519878
"17716",450584.310396555,585398.492755106
"17717",450584.354556385,585459.954561467
"17718",450522.967845273,585459.998697047
"17719",450523.012064594,585521.460509081
"17720",450461.40379125,585521.504863693
"17721",450461.425770905,585552.014686744
"17722",450399.817679765,585552.280184534
"17723",450399.839687908,585582.790010144
"17724",450338.231460205,585582.834479754
"17725",450338.253656522,585613.565393643
"17726",450307.671166956,585613.587490136
"17727",450307.693378105,585644.318405438
"17728",450276.889288912,585644.340676958
"17729",450276.933742239,585705.802510701
"17730",450215.325615454,585705.847099775
"17731",450215.347871406,585736.578019366
"17732",450184.543820049,585736.600335767
"17733",450184.566090937,585767.33125679
"17734",450153.762052184,585767.353588154
"17735",450153.784338012,585798.084510615
"17736",450122.980311879,585798.106856944
"17737",450123.002452205,585828.616695046
"17738",450000.008002379,585828.706061816
"17739",450000.0527174,585890.167919682
"17740",449938.444734793,585890.212770973
"17741",449938.467121611,585920.94370264
"17742",449888.161341906,585920.980368682
"17743",449876.748356207,585920.988692315
"17744",449876.770771799,585951.719626588
"17745",449815.162834962,585951.76459311
"17746",449815.185279282,585982.495529993
"17747",449784.381322883,585982.518035136
"17748",449784.403782155,586013.248973452
"17749",449723.017504531,586013.293865342
"17750",449723.039992437,586044.024806263
"17751",449661.432126579,586044.069917702
"17752",449661.454724218,586074.911404204
"17753",449630.650803364,586074.933981817
"17754",449630.695624584,586136.064243137
"17755",449569.087834174,586136.109444461
"17756",449569.110395685,586166.840392331
"17757",449507.724238832,586166.885488358
"17758",449507.74682899,586197.616438834
"17759",449415.335210224,586197.684434065
"17760",449415.357842913,586228.415388338
"17761",449384.553981409,586228.438082222
"17762",449384.599359379,586290.010536953
"17763",449322.991688085,586290.055970889
"17764",449323.014365685,586320.786929515
"17765",449292.432152305,586320.80950475
"17766",449292.454599888,586351.20883576
"17767",449261.650788725,586351.231589519
"17768",449261.673496159,586381.962551038
"17769",449230.869697606,586381.985319795
"17770",449230.892501751,586412.826825799
"17771",449200.088715834,586412.849609562
"17772",449200.111453222,586443.580573996
"17773",449107.700129769,586443.649011754
"17774",449107.722909713,586474.379980001
"17775",449015.311616958,586474.448545704
"17776",449015.334439462,586505.179517775
"17777",448984.752296363,586505.202237157
"17778",448984.775133752,586535.933210687
"17779",448923.167652109,586535.979022458
"17780",448923.190353765,586566.48891247
"17781",448892.386624854,586566.51184027
"17782",448892.409505998,586597.242817899
"17783",448830.802072183,586597.288717351
"17784",448830.847893229,586658.750678191
"17785",448769.24050983,586658.796637703
"17786",448769.332276649,586781.720572186
"17787",448738.750247238,586781.743411891
"17788",448738.773205636,586812.474397385
"17789",448677.16595305,586812.520451579
"17790",448677.188774863,586843.030353478
"17791",448646.385160462,586843.053402504
"17792",448646.408162646,586873.784392116
"17793",448615.604560849,586873.807456168
"17794",448615.627578034,586904.538447252
"17795",448584.823988862,586904.56152633
"17796",448584.870054438,586966.023511698
"17797",448554.066491641,586966.046606999
"17798",448554.089540035,586996.777601296
"17799",448677.303728795,586996.685298319
"17800",448677.280735607,586965.954308798
"17801",448708.084293598,586965.931268833
"17802",448708.107272983,586996.662257161
"17803",448738.910815983,586996.639229838
"17804",448738.933782766,587027.37021724
"17805",448769.515702671,587027.347368084
"17806",448769.538656949,587058.078354592
"17807",448800.56377796,587058.055187025
"17808",448800.609497245,587119.296072206
"17809",448769.584403941,587119.319242162
"17810",448769.67624259,587242.243193093
"17811",448739.094418527,587242.266050517
"17812",448739.117394894,587272.997040107
"17813",448769.699205248,587272.9741815
"17814",448769.790902626,587395.677051647
"17815",448739.209147015,587395.699914975
"17816",448739.25511292,587457.161897185
"17817",448708.451776832,587457.184942367
"17818",448708.497775161,587518.646928066
"17819",448677.69446551,587518.669989477
"17820",448677.740330681,587579.910892345
"17821",448646.937047348,587579.933969982
"17822",448646.960078335,587610.664966181
"17823",448616.156807625,587610.688058859
"17824",448616.202900836,587672.150054439
"17825",448585.399656586,587672.173163354
"17826",448585.422718812,587702.904162766
"17827",448554.619487154,587702.927286727
"17828",448554.642564402,587733.65828759
"17829",448524.060951276,587733.681260081
"17830",448524.084126515,587764.522805586
"17831",448431.674503867,587764.592309027
"17832",448431.720774755,587826.054321703
"17833",448400.917592463,587826.077519619
"17834",448400.963645969,587887.207906211
"17835",448370.049687224,587887.231203896
"17836",448370.072937911,587918.072756788
"17837",448339.269794556,587918.095986053
"17838",448339.292976941,587948.826997223
"17839",448308.48984623,587948.850241546
"17840",448308.536242275,588010.312267122
"17841",448247.262440108,588010.358550909
"17842",448247.285667447,588041.089566497
"17843",448154.765582766,588041.159560031
"17844",448154.788852846,588071.89057952
"17845",448093.182686338,588071.937257748
"17846",448093.205817663,588102.447193413
"17847",448031.821446446,588102.714847772
"17848",448031.844606335,588133.224786105
"17849",448000.819941648,588133.248344358
"17850",448000.843284502,588163.979370704
"17851",447939.45879334,588164.026026234
"17852",447939.505537818,588225.488084536
"17853",447847.096467961,588225.558431559
"17854",447847.11988352,588256.289464772
"17855",447816.316871629,588256.312942718
"17856",447816.34030224,588287.043977398
"17857",447754.734302501,588287.090977309
"17858",447754.781222716,588348.553052372
"17859",447724.199852806,588348.576406272
"17860",447724.223159587,588379.08635879
"17861",447693.420198076,588379.109896944
"17862",447693.4436888,588409.840937583
"17863",447662.640739922,588409.864490819
"17864",447662.664245705,588440.595532954
"17865",447631.861309421,588440.619101275
"17866",447631.908352333,588502.081188769
"17867",447539.499619202,588502.151984251
"17868",447539.523184009,588532.883032082
"17869",447508.720284357,588532.906659534
"17870",447508.767445329,588594.368758426
"17871",447478.186175553,588594.392232041
"17872",447478.233199148,588655.633247777
"17873",447447.430352315,588655.656907745
"17874",447447.453964672,588686.387960573
"17875",447416.651130459,588686.411635637
"17876",447416.698386546,588747.873744595
"17877",447385.895578812,588747.897435977
"17878",447385.942867507,588809.359548484
"17879",447539.735152872,588809.241388128
"17880",447539.852880827,588962.675556991
"17881",447509.050174779,588962.699201499
"17882",447509.144570321,589085.623415793
"17883",447478.563520278,589085.646908773
"17884",447478.586966083,589116.156877511
"17885",447447.784326745,589116.180555776
"17886",447447.855222768,589208.373727498
"17887",447417.052623767,589208.397423311
"17888",447417.076272087,589239.128482305
"17889",447386.273685736,589239.152193227
"17890",447386.297434264,589269.993797129
"17891",447355.494860563,589270.017523165
"17892",447355.542218786,589331.479647457
"17893",447293.937123164,589331.527146088
"17894",447293.984285874,589392.657646168
"17895",447263.403364654,589392.681247678
"17896",447263.450901004,589454.253924902
"17897",447232.648405457,589454.277713735
"17898",447232.672146673,589485.008782284
"17899",447171.067179622,589485.056404079
"17900",447171.090949794,589515.787475352
"17901",447140.288478278,589515.811308317
"17902",447140.312263547,589546.542381093
"17903",447078.707344555,589546.59009116
"17904",447078.731158785,589577.321166666
"17905",447017.347862934,589577.368762843
"17906",447017.395378815,589638.609832709
"17907",446924.988108162,589638.681596143
"17908",446925.011995318,589669.41267863
"17909",446894.209583162,589669.436628801
"17910",446894.233485425,589700.167712793
"17911",446832.517885131,589700.215743576
"17912",446832.541816418,589730.946830318
"17913",446801.739428264,589730.970824702
"17914",446801.763374661,589761.70191296
"17915",446740.158622396,589761.749945895
"17916",446740.182597772,589792.481036898
"17917",446709.601833377,589792.504902464
